date,ticker,price,close_observations,confidence,risk_reward,stop_gap,target_gap,expected_days,long_votes,return_1d,momentum_2d,vol_2d,momentum_3d,vol_3d,momentum_5d,vol_5d,signal_strength
2026-05-20,601138,68.15,5,0.77,0.2832502078137987,0.8826118855465884,0.2499999999999999,60.0,5,-0.00829452852153656,0.007837917775805892,0.017367889610777433,0.007837917775805892,0.012494758375457925,-0.006559766763848285,0.011936070922104568,1.444786042363705
2026-05-21,601138,68.15,34,0.7867647058823529,0.2832502078137987,0.8826118855465884,0.2499999999999999,90.0,34,0.0,-0.00829452852153656,0.00586511736432373,0.007837917775805892,0.012494758375457925,-0.007861406318241282,0.011879725803003513,2.9292746749311283
2026-05-22,601138,65.5,4,0.7625,2.142391304347826,0.46393129770992364,0.22499999999999995,90.0,4,-0.038884812912692635,-0.038884812912692635,0.02749571489573519,-0.046856810244470304,0.02048004466865856,-0.03135167110322401,0.020336823143831454,1.6653855605178316
2026-05-23,601138,67.16,10,0.79,0.23498950314905534,0.8808814770696843,0.20000000000000004,90.0,10,0.025343511450381717,-0.014526779163609782,0.04541628370137901,-0.014526779163609782,0.03235119755222628,-0.006802721088435493,0.024907566396517856,1.96852882764723
2026-05-24,601138,67.16,6,0.7416666666666667,0.23101740201401383,0.8659916617033949,0.20000000000000004,60.0,6,0.0,0.025343511450381717,0.017920568805643827,-0.014526779163609782,0.03235119755222628,-0.022700814901047806,0.023063828590829307,1.4987847224100295
2026-05-25,601138,68.69,106,0.7485849056603773,4.0,0.05,0.2,60.0,106,0.02278141751042284,0.02278141751042284,0.016108894806661944,0.048702290076335863,0.013951409019504106,0.007923697725605194,0.025769358173800248,5.247013698319135
2026-05-26,601138,70.3,2,0.725,0.23164164221125685,0.8648648648648649,0.20000000000000004,52.5,2,0.02343863735623808,0.04675402025014885,0.0004647246097063319,0.04675402025014885,0.013346626557718448,0.031548055759354154,0.02742765378217627,0.8272441021440291
2026-05-22,601211,15.23,1,0.7,3.000000000000002,0.04999999999999999,0.15000000000000008,60.0,1,,,,,,,,0.7278045395879424
2026-05-07,601398,7.39,1,0.75,28.714479025710457,0.04999999999999993,1.4357239512855209,30.0,1,,,,,,,,0.7797905781299383
2026-05-21,601728,6.4,1,0.75,2.4999999999999964,0.08000000000000007,0.1999999999999999,30.0,1,,,,,,,,0.7364688793449415
2026-05-11,601869,397.23,1,0.8,0.15191214338525863,0.9874128338745815,0.14999999999999997,30.0,1,,,,,,,,0.5685574076319976
2026-05-07,601888,63.05,1,0.65,3.000000000000002,0.04999999999999994,0.14999999999999994,30.0,1,,,,,,,,0.6758185010459467
2026-05-07,601939,9.71,1,0.72,12.955715756951593,0.05,0.6477857878475797,30.0,1,,,,,,,,0.7485989550047409
2026-05-07,603001,9.36,1,0.65,2.8571428571428616,0.06999999999999988,0.2,30.0,1,,,,,,,,0.6650912232515669
2026-04-29,603019,90.9,881,0.7,0.158731082654249,0.944994499449945,0.14999999999999988,30.0,881,,,,,,,,4.873131319450304
2026-05-01,603019,92.96,1952,0.7,0.15852660300136429,0.9462134251290878,0.15000000000000005,30.0,1952,0.022662266226622485,,,,,,,5.4441224816403935
2026-05-02,603019,92.96,474,0.7,0.15852660300136429,0.9462134251290878,0.15000000000000005,30.0,474,0.0,0.022662266226622485,0.01602464212589963,,0.01602464212589963,,0.01602464212589963,4.428309454720605
2026-05-04,603019,92.96,1020,0.7,0.15852660300136429,0.9462134251290878,0.15000000000000005,30.0,1020,0.0,0.0,0.0,0.022662266226622485,0.013084065506387457,,0.013084065506387457,4.978118188524613
2026-05-05,603019,92.96,404,0.6999999999999998,0.15852660300136429,0.9462134251290878,0.15000000000000005,30.0,404,0.0,0.0,0.0,0.0,0.0,,0.011331133113311243,4.313761459489002
2026-05-06,603019,100.75,723,0.7000691562932226,0.15783289817232374,0.9503722084367245,0.14999999999999997,30.0,723,0.08379948364888135,0.08379948364888135,0.05925518314805521,0.08379948364888135,0.04838165444263329,0.10836083608360836,0.03629432095051021,4.731072616173052
2026-05-07,603019,98.75,2,0.76,0.19739237057220704,0.9392405063291138,0.18499999999999997,30.0,2,-0.01985111662531014,0.06228485370051651,0.07329204232793703,0.06228485370051651,0.055014948314512695,0.06228485370051651,0.04061570374280902,0.8624139793610913
2026-05-08,603019,98.75,231,0.7105627705627705,0.158,0.9493670886075949,0.15,30.0,231,0.0,-0.01985111662531014,0.014036859179881813,0.06228485370051651,0.055014948314512695,0.06228485370051651,0.04061570374280902,3.972165349002256
2026-05-09,603019,96.3,34,0.7102941176470587,0.15821467688937577,0.9480789200415368,0.15000000000000008,30.0,34,-0.024810126582278547,-0.024810126582278547,0.017543408748425783,-0.0441687344913152,0.013128854938986231,0.0359294320137693,0.04394770272480518,2.591933863829413
2026-05-10,603019,96.3,54,0.7018518518518518,0.15821467688937577,0.9480789200415368,0.15000000000000008,30.0,54,0.0,-0.024810126582278547,0.017543408748425783,-0.024810126582278547,0.014324133260907198,0.0359294320137693,0.04394770272480518,2.8867187764900026
2026-05-11,603019,100.015,92,0.686304347826087,0.15789723070443307,0.9499849954986496,0.15000000000000008,30.0,92,0.038577362409138116,0.038577362409138116,0.02727831455979257,0.012810126582278425,0.03194195003468958,-0.007295285359801507,0.024952050925887738,3.1926056830951755
2026-05-12,603019,97.46,1,0.75,4.000000000000009,0.049999999999999906,0.20000000000000007,30.0,1,-0.025546168074788822,0.01204569055036342,0.04534218323880704,0.01204569055036342,0.032281694388291864,-0.01306329113924054,0.026118065231749865,0.7797905781299383
2026-05-13,603019,98.03999999999999,4,0.7124999999999999,0.23601866181403597,0.8893644915771735,0.17500000000000002,30.0,4,0.005951159450030774,-0.019747037944308432,0.02227197388205363,0.018068535825545018,0.03206342132518437,-0.007189873417721593,0.02638648179666499,1.191832576765196
2026-05-14,603019,99.15,2,0.7,1.9671252426076047,0.47376524234040374,0.24000000000000005,30.0,2,0.011321909424724774,0.01734044736302076,0.0037976937271636062,-0.008648702694595722,0.019917252718043937,0.029595015576324046,0.0230258107992062,1.0211578646367712
2026-05-15,603019,95.58500000000001,16,0.709375,0.15829372498033648,0.9476054775362945,0.14999999999999997,30.0,16,-0.035955622793746866,-0.0250407996736024,0.03343026362944678,-0.019238662015185537,0.025884964767172898,-0.00742471443406012,0.02996181220749142,2.0628341200617983
2026-05-16,603019,94.46,89,0.7,0.15838363514419865,0.947067541816642,0.15000000000000013,30.0,89,-0.011769629125909065,-0.04730206757438238,0.017102080132263008,-0.036515707874337,0.023640877363177253,-0.05554166874968758,0.020126950525039666,3.2330146607529766
2026-05-17,603019,94.46,2,0.675,0.1871954763875579,0.9364810501799703,0.17500000000000013,30.0,2,0.0,-0.011769629125909065,0.008322384566980997,-0.04730206757438238,0.01833163599695139,-0.030781859224297103,0.01877142656825124,0.7646995105594999
2026-05-18,603019,96.805,2,0.7,2.2789830058417437,0.49978567826525466,0.185,30.0,2,0.024825322887995105,0.024825322887995105,0.017554154159246944,0.012763508918763433,0.018681592273120114,-0.012596899224806002,0.023178671026176316,1.061129121254088
2026-05-19,603019,98.26,35,0.65,5.999999999999986,0.05000000000000011,0.29999999999999993,30.0,35,0.015030215381436784,0.040228668219352226,0.006926186940338644,0.040228668219352226,0.012504320333193012,-0.008976298537569316,0.023775767771861456,3.493930964994707
2026-05-20,603019,98.38,18,0.7,0.1580316984364961,0.9491766619231551,0.15000000000000005,60.0,18,0.0012212497455728055,0.01626982077372019,0.009764413242291424,0.041499047215752816,0.01185877967239411,0.029240989695035635,0.014234094098132494,2.1153939995788757
2026-05-21,603019,93.25,24,0.6999999999999998,0.15849858356940508,0.9463806970509383,0.14999999999999997,60.0,24,-0.05214474486684284,-0.050987176877671514,0.037735456675203866,-0.03672330974639748,0.03547556012539429,-0.012809654880372556,0.02974167936289054,2.3127349242826045
2026-05-22,603019,93.25,2,0.725,3.1680180180180213,0.4713806970509383,0.29999999999999993,90.0,2,0.0,-0.05214474486684284,0.036871902698586985,-0.050987176877671514,0.03046444717245981,-0.012809654880372556,0.02974167936289054,1.1947408639265693
2026-05-23,603019,94.8,37,0.7,0.15835189309576836,0.9472573839662447,0.15,90.0,37,0.016621983914208993,0.016621983914208993,0.011753517542510892,-0.036389510063020936,0.03587995669292977,-0.020711740096069464,0.028055690257352654,2.6135124881891607
2026-05-24,603019,94.8,86,0.7013953488372092,0.15835189309576836,0.9472573839662447,0.15,90.0,86,0.0,0.016621983914208993,0.011753517542510892,0.016621983914208993,0.009596706887334177,-0.035212700997354074,0.02627516642761654,3.2150365616354715
